"indicator_id";"company_id";"date";"sma_20";"sma_50";"ema_20";"ema_50";"rsi";"macd"
5215;4;"2022-12-05";798.31;752.81;793.33;767.82;62.63;14.7
5216;4;"2022-12-06";800.87;754.06;794.5;769.3;61.95;13.93
5217;4;"2022-12-07";803.42;755.7;795.52;770.71;61.66;13.13
5218;4;"2022-12-08";805.79;757.63;796.88;772.24;63.96;12.72
5219;4;"2022-12-09";806.29;759.8;798.65;773.94;66.69;12.72
5220;4;"2022-12-12";807.01;762.35;800.86;775.82;69.44;13.07
5221;4;"2022-12-13";807.74;765.01;803.08;777.71;70.38;13.39
5222;4;"2022-12-14";808.47;767.41;805.75;779.81;73.12;14.03
5223;4;"2022-12-15";808.81;769.6;806.72;781.22;60.07;13.17
5224;4;"2022-12-16";809.46;771.47;807.97;782.74;61.96;12.65
5225;4;"2022-12-19";810.64;773.54;809.34;784.29;63.17;12.31
5226;4;"2022-12-20";811.6;775.57;810.04;785.56;58.67;11.44
5227;4;"2022-12-21";812.07;777.6;809.92;786.48;53.02;10.01
5228;4;"2022-12-22";811.74;779.71;809.55;787.24;51.16;8.55
5229;4;"2022-12-23";811.24;781.59;808.53;787.7;46.58;6.73
5230;4;"2022-12-26";811.97;783.95;809.12;788.76;55.95;6.5
5231;4;"2022-12-27";812.8;785.87;809.73;789.81;56.38;6.31
5232;4;"2022-12-28";813.33;787.7;810.23;790.79;55.92;6.04
5233;4;"2022-12-29";813.88;789.68;811.22;791.96;59.1;6.21
5234;4;"2022-12-30";814.4;791.37;811.49;792.83;54.28;5.76
5235;4;"2023-01-02";814.8;793.17;811.76;793.67;54.44;5.35
5236;4;"2023-01-03";815.5;795.18;812.52;794.69;57.67;5.4
5237;4;"2023-01-04";815.49;796.67;811.8;795.1;47.65;4.21
5238;4;"2023-01-05";815.0;798.15;810.66;795.28;44.69;2.82
5239;4;"2023-01-06";814.08;799.55;809.38;795.36;43.22;1.48
5240;4;"2023-01-09";812.93;800.94;808.37;795.49;44.37;0.54
5241;4;"2023-01-10";810.93;801.66;806.06;795.05;36.76;-1.37
5242;4;"2023-01-11";809.14;802.44;805.05;795.06;44.67;-1.94
5243;4;"2023-01-12";808.33;803.29;804.54;795.25;47.34;-2.04
5244;4;"2023-01-13";807.36;804.22;804.14;795.44;47.74;-2.03
5245;4;"2023-01-16";805.87;805.1;803.05;795.34;43.39;-2.62
5246;4;"2023-01-17";805.26;806.1;803.18;795.69;50.81;-2.11
5247;4;"2023-01-18";805.75;807.39;804.65;796.59;57.95;-0.55
5248;4;"2023-01-19";806.55;808.58;806.31;797.59;59.47;0.94
5249;4;"2023-01-20";808.13;809.08;808.61;798.88;63.03;2.78
5250;4;"2023-01-23";809.22;809.66;811.27;800.36;65.39;4.67
5251;4;"2023-01-24";810.83;810.43;814.75;802.22;69.28;6.99
5252;4;"2023-01-25";811.31;810.58;815.66;803.08;55.28;6.86
5253;4;"2023-01-27";810.67;810.56;814.92;803.27;47.95;5.37
5254;4;"2023-01-30";810.32;810.56;814.17;803.42;47.62;4.08
5255;4;"2023-01-31";809.69;810.63;812.99;803.36;45.37;2.59
5256;4;"2023-02-01";809.39;810.95;813.07;803.76;50.99;2.36
5257;4;"2023-02-02";809.23;810.99;811.98;803.68;45.87;1.18
5258;4;"2023-02-03";810.7;811.33;813.64;804.69;56.61;2.46
5259;4;"2023-02-06";812.14;811.67;814.81;805.52;55.11;3.15
5260;4;"2023-02-07";813.55;812.21;815.98;806.37;55.55;3.75
5261;4;"2023-02-08";815.7;812.77;817.03;807.18;55.5;4.17
5262;4;"2023-02-09";817.19;813.19;817.81;807.89;54.63;4.32
5263;4;"2023-02-10";818.63;813.57;818.83;808.7;56.04;4.65
5264;4;"2023-02-13";820.07;814.08;819.82;809.5;56.32;4.9
5265;4;"2023-02-14";822.28;814.69;821.44;810.57;59.71;5.65
5266;4;"2023-02-15";823.82;815.28;822.75;811.54;58.63;6.04
5267;4;"2023-02-16";824.49;815.82;823.64;812.34;56.66;6.04
5268;4;"2023-02-17";824.79;816.18;824.05;812.96;53.96;5.63
5269;4;"2023-02-20";824.27;816.27;823.68;813.24;49.25;4.63
5270;4;"2023-02-21";823.61;816.3;823.64;813.63;51.07;4.04
5271;4;"2023-02-22";821.57;815.96;822.06;813.38;42.46;2.24
5272;4;"2023-02-23";820.44;815.37;820.12;812.92;40.0;0.37
5273;4;"2023-02-24";819.77;814.94;817.68;812.19;36.99;-1.67
5274;4;"2023-02-27";819.24;814.47;815.65;811.57;38.37;-3.09
5275;4;"2023-02-28";819.14;814.02;814.14;811.11;40.74;-3.9
5276;4;"2023-03-01";818.4;813.67;812.7;810.64;40.36;-4.56
5277;4;"2023-03-02";817.93;813.34;810.75;809.92;37.03;-5.56
5278;4;"2023-03-03";816.86;813.38;810.49;809.84;47.75;-5.03
5279;4;"2023-03-06";816.25;813.67;810.79;809.99;51.01;-4.1
5280;4;"2023-03-08";815.65;813.68;811.22;810.2;51.93;-3.19
5281;4;"2023-03-09";815.07;813.68;811.61;810.4;51.97;-2.44
5282;4;"2023-03-10";813.52;813.27;809.96;809.77;40.56;-3.5
5283;4;"2023-03-13";811.31;812.54;807.52;808.77;36.44;-5.1
5284;4;"2023-03-14";808.96;811.9;805.1;807.73;35.62;-6.45
5285;4;"2023-03-15";805.67;811.04;801.85;806.28;31.57;-8.34
5286;4;"2023-03-16";802.71;810.16;799.38;805.09;35.11;-9.32
5287;4;"2023-03-17";800.42;809.79;798.14;804.36;41.85;-9.16
5288;4;"2023-03-20";798.06;809.41;796.5;803.44;39.53;-9.36
5289;4;"2023-03-21";796.54;809.26;795.85;802.9;44.87;-8.71
5290;4;"2023-03-22";794.77;809.04;795.09;802.31;44.01;-8.24
5291;4;"2023-03-23";793.5;808.99;793.81;801.5;41.06;-8.29
5292;4;"2023-03-24";792.43;808.69;792.52;800.67;40.48;-8.33
5293;4;"2023-03-27";791.89;808.37;791.69;800.0;42.83;-7.99
5294;4;"2023-03-28";791.58;808.16;791.53;799.62;47.07;-7.13
5295;4;"2023-03-29";791.28;808.19;791.76;799.39;49.47;-6.07
5296;4;"2023-03-31";791.57;808.19;793.0;799.6;55.67;-4.31
5297;4;"2023-04-03";792.22;807.93;794.17;799.83;55.94;-2.83
5298;4;"2023-04-05";793.17;808.02;797.28;800.89;65.6;0.08
5299;4;"2023-04-06";794.14;808.08;800.7;802.15;67.81;2.86
5300;4;"2023-04-10";794.84;807.93;803.42;803.21;64.98;4.69
5301;4;"2023-04-11";795.66;807.61;806.11;804.33;65.93;6.26
5302;4;"2023-04-12";798.06;807.97;809.57;805.82;69.81;8.29
5303;4;"2023-04-13";801.16;808.74;813.06;807.41;71.05;10.08
5304;4;"2023-04-17";803.72;809.26;814.99;808.42;61.71;10.34
5305;4;"2023-04-18";806.66;809.82;816.4;809.26;59.41;10.15
5306;4;"2023-04-19";809.5;810.21;817.97;810.19;60.77;10.12
5307;4;"2023-04-20";811.99;810.89;819.68;811.2;62.16;10.23
5308;4;"2023-04-21";814.81;811.05;821.36;812.22;62.78;10.31
5309;4;"2023-04-24";817.52;811.41;823.52;813.47;65.8;10.8
5310;4;"2023-04-25";819.73;811.51;824.34;814.2;56.98;10.1
5311;4;"2023-04-26";822.45;811.69;825.44;815.05;58.87;9.74
5312;4;"2023-04-27";825.46;811.99;826.87;816.05;61.09;9.71
5313;4;"2023-04-28";828.46;812.3;828.48;817.14;62.64;9.85
5314;4;"2023-05-02";831.14;812.59;829.93;818.18;62.51;9.82
5315;4;"2023-05-03";833.77;812.78;831.51;819.29;64.0;9.93
5316;4;"2023-05-04";836.73;813.36;834.6;821.04;71.22;11.28
5317;4;"2023-05-05";837.11;812.97;832.52;820.72;43.5;8.14
5318;4;"2023-05-08";836.87;812.86;831.54;820.78;47.54;6.33
5319;4;"2023-05-09";836.33;812.9;830.66;820.83;47.55;4.85
5320;4;"2023-05-10";836.17;812.96;830.22;821.04;49.26;3.93
5321;4;"2023-05-11";835.92;813.35;829.87;821.26;49.51;3.21
5322;4;"2023-05-12";835.49;813.99;830.26;821.75;52.91;3.2
5323;4;"2023-05-15";835.07;814.86;830.99;822.39;54.7;3.47
5324;4;"2023-05-16";834.59;815.4;830.29;822.44;47.72;2.5
5325;4;"2023-05-17";834.06;815.79;829.23;822.31;45.76;1.36
5326;4;"2023-05-18";833.54;816.26;828.59;822.32;47.48;0.72
5327;4;"2023-05-19";832.92;816.89;828.1;822.36;47.99;0.28
5328;4;"2023-05-22";832.08;817.14;827.38;822.29;46.49;-0.3
5329;4;"2023-05-23";830.8;817.24;826.54;822.15;45.48;-0.91
5330;4;"2023-05-24";829.6;817.09;824.77;821.59;40.24;-2.22
5331;4;"2023-05-25";828.04;816.88;822.87;820.93;38.84;-3.48
5332;4;"2023-05-26";826.41;817.15;821.44;820.42;41.04;-4.17
5333;4;"2023-05-29";825.11;817.82;821.09;820.31;47.51;-3.88
5334;4;"2023-05-30";823.85;818.54;820.83;820.24;47.91;-3.56
5335;4;"2023-05-31";821.79;819.23;819.36;819.66;41.08;-4.3
5336;4;"2023-06-01";818.69;819.75;817.71;818.96;39.48;-5.11
5337;4;"2023-06-02";818.21;820.09;816.33;818.35;40.39;-5.58
5338;4;"2023-06-05";817.21;820.52;814.99;817.71;39.85;-5.97
5339;4;"2023-06-06";816.09;820.72;813.53;817.01;38.52;-6.41
5340;4;"2023-06-07";814.98;821.04;812.61;816.49;41.98;-6.35
5341;4;"2023-06-08";813.86;821.49;811.82;816.02;42.4;-6.19
5342;4;"2023-06-09";812.43;821.99;811.2;815.6;43.24;-5.92
5343;4;"2023-06-12";810.56;822.33;810.17;815.0;40.0;-6.03
5344;4;"2023-06-13";809.46;822.56;809.37;814.48;41.3;-5.94
5345;4;"2023-06-14";808.55;822.7;808.56;813.95;40.69;-5.87
5346;4;"2023-06-15";806.97;822.42;806.89;813.05;34.43;-6.53
5347;4;"2023-06-16";805.87;822.34;806.37;812.59;44.15;-6.15
5348;4;"2023-06-19";804.95;821.85;805.96;812.18;44.75;-5.73
5349;4;"2023-06-20";804.2;821.26;805.75;811.85;46.22;-5.2
5350;4;"2023-06-21";804.7;821.03;806.9;812.08;56.7;-3.61
5351;4;"2023-06-22";805.55;820.83;808.32;812.46;59.14;-2.0
5352;4;"2023-06-23";806.24;820.42;809.6;812.83;59.1;-0.72
5353;4;"2023-06-26";806.24;819.85;810.37;813.02;55.5;-0.02
5354;4;"2023-06-27";806.79;819.77;812.18;813.66;62.61;1.44
5355;4;"2023-06-28";808.42;819.94;814.64;814.62;66.95;3.27
5356;4;"2023-06-30";810.86;820.29;818.08;816.03;71.98;5.68
5357;4;"2023-07-03";813.69;820.77;822.06;817.75;74.97;8.23
5358;4;"2023-07-04";816.78;821.31;826.06;819.57;76.22;10.47
5359;4;"2023-07-05";818.63;821.16;827.07;820.24;56.42;9.92
5360;4;"2023-07-06";820.31;821.27;828.07;820.92;56.79;9.44
5361;4;"2023-07-07";821.61;821.15;828.27;821.28;52.61;8.37
5362;4;"2023-07-10";822.75;820.91;828.26;821.55;51.51;7.28
5363;4;"2023-07-11";823.94;820.52;827.88;821.66;49.24;6.03
5364;4;"2023-07-12";824.68;819.97;826.79;821.45;45.13;4.36
5365;4;"2023-07-13";825.66;819.45;826.2;821.42;47.62;3.33
5366;4;"2023-07-14";827.22;818.62;825.82;821.45;48.66;2.62
5367;4;"2023-07-17";829.13;819.15;827.12;822.16;57.82;3.4
5368;4;"2023-07-18";830.96;819.48;828.23;822.81;57.37;3.92
5369;4;"2023-07-19";832.9;819.89;829.59;823.58;59.22;4.59
5370;4;"2023-07-20";834.23;820.26;831.0;824.4;60.12;5.2
5371;4;"2023-07-21";835.03;820.48;831.65;824.93;55.45;5.11
5372;4;"2023-07-24";835.91;820.59;832.37;825.49;56.19;5.08
5373;4;"2023-07-25";837.43;820.8;833.89;826.38;61.02;5.73
5374;4;"2023-07-26";838.23;821.23;834.98;827.12;58.76;5.93
5375;4;"2023-07-27";838.16;821.58;835.13;827.49;52.53;5.33
5376;4;"2023-07-28";836.71;821.56;833.86;827.27;44.02;3.61
5377;4;"2023-07-31";835.0;821.6;833.07;827.2;46.45;2.53
5378;4;"2023-08-01";833.35;821.82;832.89;827.36;49.81;2.09
5379;4;"2023-08-02";832.53;821.85;831.68;827.08;43.96;0.86
5380;4;"2023-08-03";831.37;821.98;830.03;826.58;41.13;-0.58
5381;4;"2023-08-04";831.16;822.4;829.66;826.56;48.26;-0.77
5382;4;"2023-08-07";831.04;822.76;829.27;826.52;48.01;-0.95
5383;4;"2023-08-08";831.07;822.9;828.86;826.46;47.63;-1.13
5384;4;"2023-08-09";831.51;823.04;828.52;826.41;47.83;-1.24
5385;4;"2023-08-10";831.38;823.29;827.51;826.08;43.49;-1.89
5386;4;"2023-08-11";830.74;823.44;825.78;825.43;39.05;-3.06
5387;4;"2023-08-14";829.04;823.48;823.85;824.64;37.16;-4.26
5388;4;"2023-08-16";827.26;823.5;821.87;823.8;36.04;-5.33
5389;4;"2023-08-17";825.06;823.48;819.66;822.81;33.96;-6.47
5390;4;"2023-08-18";822.61;823.31;817.35;821.74;32.47;-7.55
5391;4;"2023-08-21";820.45;823.12;815.2;820.68;32.18;-8.36
5392;4;"2023-08-22";818.06;822.84;812.92;819.53;30.58;-9.17
5393;4;"2023-08-23";815.31;822.7;811.06;818.5;32.65;-9.54
5394;4;"2023-08-24";812.53;822.46;809.02;817.37;30.8;-10.02
5395;4;"2023-08-25";809.73;822.05;806.32;815.93;26.81;-10.99
5396;4;"2023-08-28";808.09;822.01;804.66;814.87;35.08;-10.97
5397;4;"2023-08-29";806.57;821.88;803.76;814.1;40.65;-10.34
5398;4;"2023-08-30";804.48;821.63;802.39;813.13;37.45;-10.18
5399;4;"2023-08-31";802.75;821.27;800.8;812.05;35.56;-10.23
5400;4;"2023-09-01";801.4;820.66;799.52;811.08;37.09;-10.03
5401;4;"2023-09-04";799.71;820.07;798.83;810.35;41.62;-9.36
5402;4;"2023-09-05";797.8;819.38;797.74;809.45;38.68;-9.12
5403;4;"2023-09-06";796.44;818.98;797.74;808.99;47.23;-8.0
5404;4;"2023-09-07";795.45;818.51;798.48;808.85;52.53;-6.42
5405;4;"2023-09-08";795.14;817.98;799.74;808.96;56.4;-4.61
5406;4;"2023-09-11";795.47;817.28;801.27;809.23;58.82;-2.8
5407;4;"2023-09-12";796.12;816.45;802.91;809.6;60.26;-1.15
5408;4;"2023-09-13";797.06;815.61;804.72;810.08;62.21;0.43
5409;4;"2023-09-14";798.2;815.31;806.32;810.53;61.74;1.63
5410;4;"2023-09-15";799.97;815.17;808.66;811.32;66.8;3.3
5411;4;"2023-09-18";800.96;814.86;809.22;811.45;53.57;3.27
5412;4;"2023-09-20";800.49;813.93;806.61;810.29;37.56;0.6
5413;4;"2023-09-21";799.66;812.98;803.76;808.97;35.74;-1.91
5414;4;"2023-09-22";798.42;811.95;800.05;807.24;31.93;-4.8
5415;4;"2023-09-25";797.65;810.85;796.76;805.6;32.37;-6.96
5416;4;"2023-09-26";796.65;809.78;794.1;804.16;34.63;-8.3
5417;4;"2023-09-27";795.06;808.26;791.18;802.56;32.71;-9.69
5418;4;"2023-09-28";793.69;806.72;788.38;800.97;32.16;-10.8
5419;4;"2023-09-29";792.56;805.13;785.98;799.48;33.17;-11.43
5420;4;"2023-10-03";790.89;803.33;782.94;797.7;29.81;-12.53
5421;4;"2023-10-04";789.52;801.86;781.21;796.41;37.81;-12.39
5422;4;"2023-10-05";788.54;800.44;779.94;795.29;39.93;-11.89
5423;4;"2023-10-06";787.01;798.81;778.71;794.18;39.53;-11.43
5424;4;"2023-10-09";784.64;797.07;776.75;792.77;35.53;-11.65
5425;4;"2023-10-10";782.18;795.59;775.39;791.58;38.75;-11.35
5426;4;"2023-10-11";779.87;794.55;774.85;790.72;43.93;-10.4
5427;4;"2023-10-12";777.7;793.53;774.86;790.1;47.27;-9.12
5428;4;"2023-10-13";774.99;792.27;774.2;789.23;43.44;-8.58
5429;4;"2023-10-16";772.16;791.16;773.3;788.28;41.85;-8.3
5430;4;"2023-10-17";769.15;790.28;773.04;787.58;45.88;-7.53
5431;4;"2023-10-18";766.41;788.96;771.79;786.5;40.31;-7.69
5432;4;"2023-10-19";765.19;787.6;770.43;785.36;39.16;-7.93
5433;4;"2023-10-20";764.43;786.33;769.57;784.42;42.07;-7.7
5434;4;"2023-10-23";763.84;784.88;767.99;783.19;37.92;-8.11
5435;4;"2023-10-25";762.98;783.49;766.11;781.82;35.75;-8.72
5436;4;"2023-10-26";761.12;781.93;762.83;779.85;29.47;-10.41
5437;4;"2023-10-27";759.68;780.52;760.14;778.08;31.72;-11.4
5438;4;"2023-10-30";758.71;779.31;758.47;776.68;37.64;-11.4
5439;4;"2023-10-31";757.47;778.1;756.54;775.18;35.83;-11.61
5440;4;"2023-11-01";756.63;776.93;754.7;773.69;35.41;-11.73
5441;4;"2023-11-02";755.31;775.81;753.15;772.3;36.33;-11.6
5442;4;"2023-11-03";754.01;774.82;752.08;771.11;39.22;-11.08
5443;4;"2023-11-06";753.02;773.9;751.62;770.18;43.46;-10.12
5444;4;"2023-11-07";752.3;772.98;750.86;769.13;41.36;-9.54
5445;4;"2023-11-08";751.46;772.28;750.37;768.22;43.12;-8.81
5446;4;"2023-11-09";750.12;771.36;749.65;767.22;41.29;-8.37
5447;4;"2023-11-10";748.66;770.37;749.28;766.38;43.83;-7.7
5448;4;"2023-11-13";747.48;769.47;748.82;765.52;42.9;-7.19
5449;4;"2023-11-15";746.85;768.8;749.14;765.0;49.51;-6.09
5450;4;"2023-11-16";746.03;768.14;749.62;764.57;51.05;-5.0
5451;4;"2023-11-17";745.67;767.34;749.9;764.1;49.71;-4.22
5452;4;"2023-11-20";745.42;766.64;750.16;763.65;49.75;-3.56
5453;4;"2023-11-21";745.3;765.87;750.99;763.47;55.13;-2.49
5454;4;"2023-11-22";745.46;764.89;751.5;763.18;52.57;-1.84
5455;4;"2023-11-23";746.08;763.86;752.37;763.08;56.14;-0.96
5456;4;"2023-11-24";747.8;762.87;753.67;763.2;60.12;0.17
5457;4;"2023-11-28";749.29;761.78;754.69;763.25;58.31;0.92
5458;4;"2023-11-29";751.14;760.94;757.06;763.89;67.65;2.71
5459;4;"2023-11-30";753.2;760.1;759.19;764.49;67.45;4.07
5460;4;"2023-12-01";755.22;759.03;760.95;765.01;65.56;4.95
5461;4;"2023-12-04";758.54;758.84;765.12;766.57;76.73;7.74
5462;4;"2023-12-05";762.03;759.44;769.57;768.34;78.7;10.41
5463;4;"2023-12-06";765.37;760.18;773.79;770.13;79.25;12.54
5464;4;"2023-12-07";768.95;761.19;777.73;771.9;79.61;14.18
5465;4;"2023-12-08";772.99;762.41;782.39;774.04;82.44;16.2
5466;4;"2023-12-11";777.12;763.54;786.49;776.06;81.26;17.52
5467;4;"2023-12-12";780.7;764.62;789.43;777.68;72.92;17.7
5468;4;"2023-12-13";784.25;765.69;791.91;779.16;71.15;17.49
5469;4;"2023-12-14";787.89;766.93;795.07;780.96;74.61;17.89
5470;4;"2023-12-15";791.6;768.42;798.23;782.82;75.66;18.26
5471;4;"2023-12-18";795.36;769.68;801.05;784.58;75.21;18.3
5472;4;"2023-12-19";799.06;770.85;803.47;786.22;73.68;18.02
5473;4;"2023-12-20";802.53;772.08;805.85;787.88;74.5;17.75
5474;4;"2023-12-21";806.89;773.78;809.42;790.06;79.47;18.53
5475;4;"2023-12-22";810.63;775.24;811.9;791.84;71.45;18.29
5476;4;"2023-12-26";814.38;776.67;814.69;793.77;73.56;18.36
5477;4;"2023-12-27";818.75;778.21;818.21;796.04;76.86;19.04
5478;4;"2023-12-28";822.4;779.9;821.49;798.26;77.15;19.43
5479;4;"2023-12-29";826.16;781.7;824.65;800.47;77.75;19.67
5480;4;"2024-01-01";829.73;783.27;826.97;802.38;71.98;19.2
5481;4;"2024-01-02";831.97;785.06;829.12;804.23;72.18;18.64
5482;4;"2024-01-03";833.2;786.64;829.82;805.49;60.12;16.95
5483;4;"2024-01-04";834.78;788.32;831.3;807.06;64.5;16.15
5484;4;"2024-01-05";836.07;790.08;832.24;808.39;61.03;14.99
5485;4;"2024-01-08";836.33;791.75;832.19;809.31;54.2;13.17
5486;4;"2024-01-09";836.32;793.62;831.53;809.93;50.05;11.07
5487;4;"2024-01-10";836.85;795.49;831.19;810.64;51.72;9.52
5488;4;"2024-01-11";837.3;797.13;830.55;811.18;49.44;7.92
5489;4;"2024-01-12";837.08;798.78;829.6;811.55;46.94;6.26
5490;4;"2024-01-15";837.49;800.76;830.25;812.53;56.54;6.15
5491;4;"2024-01-16";838.07;802.78;831.14;813.59;58.18;6.25
5492;4;"2024-01-17";835.19;803.32;825.2;811.83;30.54;0.61
5493;4;"2024-01-18";830.92;803.24;817.38;809.13;25.76;-5.87
5494;4;"2024-01-19";825.52;803.07;809.56;806.24;24.51;-11.49
5495;4;"2024-01-23";819.43;802.43;800.43;802.61;21.4;-17.5
5496;4;"2024-01-24";813.76;802.13;793.53;799.68;27.9;-20.86
5497;4;"2024-01-25";807.05;801.57;786.28;796.46;26.19;-24.1
5498;4;"2024-01-29";800.79;801.22;780.67;793.75;30.52;-25.57
5499;4;"2024-01-30";794.17;800.62;775.09;790.94;29.54;-26.85
5500;4;"2024-01-31";788.28;800.17;770.92;788.6;33.58;-26.82
5501;4;"2024-02-01";782.46;799.78;767.33;786.42;34.42;-26.33
5502;4;"2024-02-02";776.79;799.19;763.11;783.94;32.09;-26.46
5503;4;"2024-02-05";770.64;798.46;759.24;781.53;31.94;-26.31
5504;4;"2024-02-06";764.69;797.77;755.7;779.2;31.85;-25.92
5505;4;"2024-02-07";758.85;796.86;751.82;776.68;30.08;-25.89
5506;4;"2024-02-08";752.66;795.57;747.03;773.73;27.01;-26.64
5507;4;"2024-02-09";746.35;794.32;742.72;770.91;27.17;-26.9
5508;4;"2024-02-12";739.88;792.63;738.18;767.93;25.64;-27.34
5509;4;"2024-02-13";733.71;790.98;734.27;765.16;27.08;-27.2
5510;4;"2024-02-14";726.49;789.27;730.25;762.29;25.82;-27.19
5511;4;"2024-02-15";719.86;787.32;728.04;760.12;35.23;-25.68
5512;4;"2024-02-16";716.92;785.28;726.32;758.16;36.9;-23.97
5513;4;"2024-02-19";715.2;783.17;724.62;756.21;36.42;-22.47
5514;4;"2024-02-20";714.79;781.41;724.87;755.07;46.52;-19.55
5515;4;"2024-02-21";715.08;779.27;724.36;753.68;43.49;-17.65
5516;4;"2024-02-22";714.18;776.95;722.97;751.96;39.87;-16.73
5517;4;"2024-02-23";713.82;774.81;721.77;750.32;40.16;-15.79
5518;4;"2024-02-26";713.01;772.73;720.76;748.79;40.65;-14.8
5519;4;"2024-02-27";712.41;770.43;719.74;747.27;40.2;-13.94
5520;4;"2024-02-28";711.08;767.96;718.31;745.6;37.93;-13.54
5521;4;"2024-02-29";709.5;765.43;716.72;743.88;36.68;-13.31
5522;4;"2024-03-01";709.12;763.21;716.6;742.76;45.48;-11.89
5523;4;"2024-03-04";708.82;760.97;716.57;741.73;46.05;-10.56
5524;4;"2024-03-05";708.73;758.51;716.94;740.89;48.49;-9.07
5525;4;"2024-03-06";709.05;756.23;717.35;740.12;49.03;-7.74
5526;4;"2024-03-07";710.13;753.86;717.9;739.45;50.14;-6.46
5527;4;"2024-03-11";710.73;751.11;717.52;738.45;44.65;-6.12
5528;4;"2024-03-12";712.47;748.65;718.68;738.11;54.06;-4.51
5529;4;"2024-03-13";714.12;746.16;719.78;737.8;54.28;-3.17
5530;4;"2024-03-14";715.9;743.74;720.54;737.41;52.67;-2.28
5531;4;"2024-03-15";716.87;741.27;721.09;736.97;51.74;-1.67
5532;4;"2024-03-18";717.52;739.0;721.27;736.42;49.51;-1.43
5533;4;"2024-03-19";718.33;736.59;721.6;735.96;50.65;-1.1
5534;4;"2024-03-20";717.75;734.08;721.02;735.16;44.6;-1.56
5535;4;"2024-03-21";717.91;731.9;721.2;734.68;49.79;-1.31
5536;4;"2024-03-22";718.49;729.82;721.22;734.16;48.81;-1.22
5537;4;"2024-03-26";718.61;727.52;720.41;733.32;43.34;-1.83
5538;4;"2024-03-27";719.07;725.44;720.4;732.81;48.77;-1.68
5539;4;"2024-03-28";719.77;723.5;720.74;732.46;51.14;-1.25
5540;4;"2024-04-01";721.3;721.48;722.12;732.57;57.75;0.0
5541;4;"2024-04-02";723.21;719.49;723.83;732.87;60.23;1.36
5542;4;"2024-04-03";724.5;718.94;725.48;733.19;60.78;2.5
5543;4;"2024-04-04";726.88;719.35;729.13;734.39;70.16;5.17
5544;4;"2024-04-05";729.59;720.14;733.48;735.98;73.47;8.08
5545;4;"2024-04-08";732.19;721.33;737.27;737.44;72.31;10.15
5546;4;"2024-04-09";734.75;722.26;740.8;738.88;72.62;11.74
5547;4;"2024-04-10";737.47;723.28;743.4;740.03;67.55;12.35
5548;4;"2024-04-12";738.95;723.92;744.93;740.79;61.01;12.01
5549;4;"2024-04-15";739.81;724.42;745.16;741.05;53.28;10.63
5550;4;"2024-04-16";741.16;724.89;746.06;741.58;56.82;10.01
5551;4;"2024-04-18";742.21;725.17;746.19;741.81;52.53;8.83
5552;4;"2024-04-19";744.34;726.02;748.04;742.75;60.58;9.26
5553;4;"2024-04-22";745.91;726.7;748.81;743.27;55.31;8.74
5554;4;"2024-04-23";747.82;727.33;749.28;743.68;54.09;8.04
5555;4;"2024-04-24";749.47;728.15;749.91;744.16;55.04;7.57
5556;4;"2024-04-25";751.17;729.23;750.43;744.6;54.76;7.07
5557;4;"2024-04-26";753.28;730.29;750.86;745.0;54.46;6.57
5558;4;"2024-04-29";755.5;731.68;752.18;745.78;59.45;6.88
5559;4;"2024-04-30";757.3;732.94;752.93;746.34;56.28;6.67
5560;4;"2024-05-02";758.85;734.42;754.19;747.11;59.3;6.92
5561;4;"2024-05-03";759.83;735.48;754.72;747.61;55.04;6.53
5562;4;"2024-05-06";760.84;736.51;755.35;748.15;55.86;6.27
5563;4;"2024-05-07";760.31;737.4;755.13;748.34;50.47;5.34
5564;4;"2024-05-08";758.64;737.68;753.82;748.07;43.96;3.61
5565;4;"2024-05-09";756.16;737.76;750.96;747.11;36.4;0.81
5566;4;"2024-05-10";753.39;737.95;747.91;746.01;34.65;-1.77
5567;4;"2024-05-13";751.36;738.29;745.98;745.29;40.25;-3.08
5568;4;"2024-05-14";749.91;738.68;744.5;744.71;42.0;-3.85
5569;4;"2024-05-15";748.51;738.86;742.09;743.71;37.34;-5.3
5570;4;"2024-05-16";747.28;739.37;740.96;743.18;43.85;-5.51
5571;4;"2024-05-17";746.52;739.98;740.11;742.74;44.93;-5.46
5572;4;"2024-05-21";744.71;740.26;739.09;742.22;43.68;-5.57
5573;4;"2024-05-22";743.38;740.52;738.18;741.72;43.81;-5.57
5574;4;"2024-05-23";743.01;741.04;738.96;741.9;53.32;-4.18
5575;4;"2024-05-24";743.14;741.79;740.83;742.56;58.85;-2.06
5576;4;"2024-05-27";743.57;742.6;743.02;743.39;60.97;0.04
5577;4;"2024-05-28";744.09;743.63;745.14;744.25;61.54;1.8
5578;4;"2024-05-29";743.56;744.12;746.0;744.64;54.72;2.27
5579;4;"2024-05-30";743.42;744.66;747.08;745.14;56.26;2.88
5580;4;"2024-05-31";743.41;745.42;748.86;745.95;60.0;3.98
5581;4;"2024-06-03";744.72;746.62;752.41;747.52;67.32;6.43
5582;4;"2024-06-04";743.73;746.99;751.38;747.29;47.02;4.72
5583;4;"2024-06-05";744.87;748.02;753.71;748.41;57.63;6.06
5584;4;"2024-06-06";746.8;749.3;756.2;749.64;58.65;7.36
5585;4;"2024-06-07";749.95;750.58;759.11;751.1;60.43;8.84
5586;4;"2024-06-10";753.03;751.76;761.16;752.26;58.06;9.42
